x_block,y_block,n_cells,positive_cells,center_Boylam,center_Enlem,mean_score_probability_mlp,max_score_probability_mlp,mean_score_topsis_pi,max_score_topsis_pi,mean_score_vikor_pi,max_score_vikor_pi,mean_score_topsis_shap,max_score_topsis_shap,mean_score_vikor_shap,max_score_vikor_shap
6001,1729,100,0,6001500.0,1729500.0,0.023478808,0.4489279,0.52258015,0.7085898,0.4896514,0.7064952,0.6553392,0.7183124,0.50420004,0.72735834
6076,1767,93,0,6076495.161290322,1767483.3333333333,0.023478167,0.54117084,0.5398344,0.72641265,0.50638705,0.7504474,0.6482977,0.71310645,0.50118244,0.7539165
6047,1738,100,0,6047500.0,1738500.0,0.023475917,0.4014625,0.55002904,0.7164774,0.5126024,0.72777015,0.6592148,0.72207195,0.48883232,0.71524984
6001,1751,100,0,6001500.0,1751500.0,0.023469634,0.58011,0.53421456,0.72413754,0.5024692,0.73347443,0.6546936,0.7173044,0.50472534,0.74998224
6011,1763,100,0,6011500.0,1763500.0,0.02346137,0.99599934,0.5237264,0.735864,0.4905886,0.75076604,0.6589872,0.72984254,0.50231016,0.7605901
5985,1718,40,0,5985770.0,1718550.0,0.023457522,0.2543071,0.54428625,0.7169574,0.5137798,0.73683715,0.6611192,0.7161122,0.523279,0.74484336
6068,1753,100,0,6068500.0,1753500.0,0.023452701,0.6160618,0.52522916,0.7496752,0.49462616,0.7721993,0.65809953,0.727569,0.5100248,0.79277295
5973,1779,100,0,5973500.0,1779500.0,0.023432544,0.9470132,0.5236004,0.74449575,0.49011153,0.76260096,0.6582456,0.73576456,0.50247276,0.7763531
5965,1751,100,0,5965500.0,1751500.0,0.023425205,0.27631515,0.51987684,0.7444107,0.48436752,0.7715802,0.65574956,0.7235092,0.49783963,0.78817403
5936,1747,100,0,5936500.0,1747500.0,0.023419032,0.8050271,0.54869366,0.73270786,0.52278996,0.75477153,0.6618514,0.7268869,0.5312592,0.77251136
6057,1757,100,0,6057500.0,1757500.0,0.023414109,0.5283624,0.5267988,0.7373277,0.4968388,0.7646058,0.6589975,0.7248429,0.5135203,0.79299587
5935,1769,100,0,5935500.0,1769500.0,0.023404034,0.38179672,0.5124233,0.7442006,0.47512296,0.75116503,0.6511197,0.7247134,0.48819947,0.76027495
5957,1730,93,0,5957468.279569892,1730522.0430107526,0.023401696,0.36332348,0.52147883,0.7256418,0.4875112,0.73364997,0.64899296,0.7119851,0.4892235,0.74455345
5912,1782,100,0,5912500.0,1782500.0,0.02339892,0.27934325,0.5459979,0.74001503,0.5145059,0.74339247,0.6638908,0.72922766,0.52001303,0.7589592
5892,1748,100,0,5892500.0,1748500.0,0.023396537,0.40639302,0.5414872,0.72718495,0.5107453,0.7274339,0.6605845,0.7203807,0.5150449,0.73673373
5930,1769,100,0,5930500.0,1769500.0,0.023353094,0.84620076,0.50934947,0.7445628,0.4723483,0.76371336,0.6524154,0.72518736,0.48572823,0.7764663
6008,1730,97,0,6008512.886597938,1730512.8865979381,0.023336826,0.37610415,0.51847696,0.7241136,0.48182777,0.73583555,0.6511775,0.72474647,0.48889267,0.750376
5960,1725,57,0,5960304.385964912,1725572.8070175438,0.023331527,0.22770163,0.5199532,0.75123435,0.48533446,0.7884935,0.6504096,0.73086435,0.49279368,0.80359995
5877,1727,100,0,5877500.0,1727500.0,0.023327505,0.50376534,0.52959204,0.7447062,0.49678296,0.77928334,0.6504055,0.7179657,0.5065852,0.795082
6070,1742,100,0,6070500.0,1742500.0,0.023309894,0.47262415,0.52884823,0.7444179,0.49229586,0.7713721,0.6468854,0.71563876,0.4843746,0.77514315
5935,1706,94,0,5935521.276595744,1706473.4042553192,0.023307975,0.3839158,0.5494125,0.7272805,0.51630545,0.7212855,0.6558923,0.7121189,0.5121676,0.7341661
5927,1770,100,0,5927500.0,1770500.0,0.023292081,0.83001804,0.5295358,0.7387178,0.49751282,0.7658511,0.6524892,0.72261477,0.50147814,0.7790594
5927,1741,60,0,5927573.333333333,1741675.0,0.023288107,0.46430162,0.5198979,0.7483643,0.48284727,0.77620983,0.6474778,0.717595,0.48563728,0.7955673
6044,1755,100,0,6044500.0,1755500.0,0.023287503,0.6531257,0.54830515,0.73733115,0.51296496,0.7615994,0.6524176,0.7145316,0.48482987,0.7456575
5993,1744,100,0,5993500.0,1744500.0,0.023284364,0.32549986,0.53136903,0.71166205,0.49632892,0.7294827,0.65502846,0.7191176,0.49648583,0.73780006
5867,1773,100,0,5867500.0,1773500.0,0.023282358,0.90372413,0.5258396,0.7057983,0.49479023,0.72518104,0.65422195,0.7148888,0.51122576,0.7584082
5941,1729,100,0,5941500.0,1729500.0,0.023281282,0.48540935,0.53545445,0.7433703,0.50452065,0.7812619,0.647631,0.7126456,0.499898,0.7945176
5893,1747,100,0,5893500.0,1747500.0,0.023280501,0.3239715,0.529495,0.72359455,0.49500695,0.74150693,0.6481951,0.7028103,0.4981517,0.75021064
6059,1751,100,0,6059500.0,1751500.0,0.023238763,0.8431482,0.5297435,0.73476213,0.5007509,0.75190365,0.6614785,0.7367044,0.5166387,0.76636326
5972,1756,100,0,5972500.0,1756500.0,0.023227058,0.8717466,0.5385522,0.73072433,0.5099648,0.75088453,0.6641816,0.7291615,0.5296645,0.7799372
5975,1782,100,0,5975500.0,1782500.0,0.02321091,0.88344145,0.55198294,0.74220186,0.526995,0.77217174,0.6667217,0.7294987,0.53752416,0.78940046
6066,1751,100,0,6066500.0,1751500.0,0.023194756,0.7981627,0.53030956,0.74138683,0.50487053,0.7644589,0.66243935,0.73211926,0.52828604,0.7899179
5900,1765,100,0,5900500.0,1765500.0,0.023183908,0.6433977,0.5278628,0.7269393,0.4978109,0.74416494,0.6557509,0.71745896,0.51456225,0.7708036
5881,1698,100,0,5881500.0,1698500.0,0.02318279,0.8310815,0.53912985,0.7415843,0.50741726,0.7568481,0.64951164,0.7152084,0.50388324,0.76570976
5967,1778,100,0,5967500.0,1778500.0,0.023168754,0.62152874,0.5436639,0.7264498,0.51622516,0.7243142,0.6606308,0.7255434,0.5258749,0.7490787
5954,1732,100,0,5954500.0,1732500.0,0.023159416,0.6381012,0.5259854,0.72298586,0.4895853,0.7205535,0.65145147,0.7151805,0.49886936,0.73052263
5970,1760,100,0,5970500.0,1760500.0,0.023156155,0.98306954,0.5263734,0.7414758,0.49525878,0.74972975,0.66129744,0.7318422,0.5183351,0.7835622
6039,1734,100,1,6039500.0,1734500.0,0.023156065,0.96584296,0.5183081,0.84411955,0.4779549,0.88434374,0.66192025,0.74636644,0.47158176,0.86318713
5924,1763,100,0,5924500.0,1763500.0,0.023153717,0.9766502,0.52093947,0.7451322,0.4878249,0.76661015,0.6618181,0.7258183,0.5079434,0.77894944
5895,1756,100,0,5895500.0,1756500.0,0.023151686,0.39742193,0.54058176,0.7405542,0.5111379,0.7623815,0.65876055,0.72326845,0.529379,0.7811383
6049,1724,100,0,6049500.0,1724500.0,0.023149615,0.4462943,0.5329141,0.75115454,0.49261975,0.7696984,0.6580469,0.7260289,0.46717504,0.75550705
5942,1707,100,0,5942500.0,1707500.0,0.023140078,0.8435615,0.530615,0.7408214,0.49834472,0.7543877,0.66481185,0.7300576,0.5172939,0.7646204
6042,1746,100,0,6042500.0,1746500.0,0.02313871,0.3482469,0.5451023,0.7305778,0.5142574,0.74575305,0.6722203,0.7382461,0.5203663,0.76410747
5887,1763,100,0,5887500.0,1763500.0,0.023136504,0.48891407,0.5136292,0.6992124,0.4789359,0.6968955,0.64740527,0.6906143,0.49075606,0.6909056
6071,1750,100,2,6071500.0,1750500.0,0.023133876,0.8231619,0.51624453,0.74102634,0.48531848,0.7624681,0.658938,0.7328574,0.5102175,0.78738046
5893,1761,100,0,5893500.0,1761500.0,0.02312987,0.21937487,0.523096,0.7406374,0.48989865,0.7503841,0.6523612,0.7233445,0.5018442,0.75650746
5949,1752,100,0,5949500.0,1752500.0,0.023116538,0.8103616,0.5428949,0.7516801,0.5143198,0.7762893,0.6588129,0.7254406,0.51780313,0.7894896
5913,1740,100,0,5913500.0,1740500.0,0.023110833,0.34051323,0.541478,0.7175409,0.51371753,0.7298787,0.6586292,0.7183919,0.53190684,0.73602897
5942,1730,100,0,5942500.0,1730500.0,0.023106212,0.8704998,0.53638226,0.7237233,0.5035546,0.7520218,0.65458643,0.71603256,0.50346345,0.7579941
5911,1769,100,3,5911500.0,1769500.0,0.023099797,0.512178,0.54074913,0.7324268,0.51648104,0.7538618,0.66502404,0.7288908,0.5358348,0.78689635
5887,1751,100,0,5887500.0,1751500.0,0.023092236,0.22335635,0.54592973,0.7216105,0.5155011,0.72559965,0.6565685,0.71796715,0.51792616,0.74499804
5955,1732,100,0,5955500.0,1732500.0,0.023091093,0.42677253,0.5389479,0.75501764,0.50764465,0.7982725,0.65622175,0.728914,0.5077301,0.826211
5933,1690,28,0,5933200.0,1690685.7142857143,0.02308565,0.25075236,0.53927267,0.750715,0.49961612,0.7744961,0.65306276,0.70620096,0.49232385,0.7775463
5925,1713,100,0,5925500.0,1713500.0,0.023080513,0.32812735,0.54387164,0.72597206,0.5154405,0.7643764,0.6543846,0.70868206,0.515826,0.7633265
5880,1751,100,0,5880500.0,1751500.0,0.023074621,0.37725654,0.5242509,0.7446442,0.4897728,0.7599331,0.6494836,0.7229801,0.49700478,0.7686505
5861,1769,100,0,5861500.0,1769500.0,0.02306881,0.17122614,0.539493,0.7374355,0.50434923,0.75243044,0.6555505,0.71293664,0.5011087,0.74047893
5886,1769,100,0,5886500.0,1769500.0,0.023066089,0.5087129,0.5457378,0.7512709,0.5186399,0.77542174,0.6630971,0.7301655,0.5361833,0.80548364
5908,1709,100,0,5908500.0,1709500.0,0.023057666,0.63341105,0.52847594,0.73819554,0.49794614,0.760492,0.65700984,0.7274645,0.5115638,0.7745906
6051,1730,100,0,6051500.0,1730500.0,0.023044107,0.54639524,0.52850133,0.7482111,0.48992473,0.769874,0.6572579,0.73138064,0.47357854,0.7534147
5931,1743,97,5,5931504.639175258,1743513.9175257732,0.023033498,0.6648273,0.5361099,0.7257604,0.5052117,0.7487443,0.66266686,0.7286131,0.5187718,0.75903916
5877,1760,100,0,5877500.0,1760500.0,0.023026373,0.85366416,0.54833555,0.73821807,0.52193946,0.7551286,0.66115487,0.72201985,0.53508806,0.77895737
5998,1770,100,0,5998500.0,1770500.0,0.023020798,0.84621185,0.52165896,0.74080044,0.4907925,0.7678266,0.6610489,0.7403878,0.51842195,0.8058249
5936,1752,100,0,5936500.0,1752500.0,0.023017557,0.5672222,0.5554445,0.7318031,0.5277906,0.75797963,0.663383,0.7256822,0.53587306,0.77459383
5908,1778,100,0,5908500.0,1778500.0,0.023011928,0.7799139,0.5435019,0.7369851,0.5144362,0.73997545,0.6596018,0.72661734,0.52171767,0.7628859
5939,1727,100,0,5939500.0,1727500.0,0.023007076,0.23241833,0.5292744,0.73161757,0.4984749,0.7320632,0.6503462,0.70540226,0.5001338,0.7212409
5928,1740,51,0,5928595.098039215,1740683.3333333333,0.023002386,0.34357807,0.51746476,0.7205819,0.48235163,0.70919317,0.65386194,0.713637,0.48732078,0.70005393
5897,1759,100,0,5897500.0,1759500.0,0.022999514,0.296552,0.53252524,0.73554677,0.502587,0.7430979,0.65523386,0.7187228,0.5118464,0.7544006
5945,1736,100,0,5945500.0,1736500.0,0.02299247,0.66022235,0.52791303,0.72524196,0.49513066,0.74585044,0.65849924,0.7148847,0.50474966,0.75087416
5928,1719,47,0,5928615.957446809,1719630.8510638298,0.02298879,0.36516106,0.47649562,0.7194724,0.43059564,0.726036,0.6428391,0.7111148,0.4282089,0.7186383
5895,1696,100,0,5895500.0,1696500.0,0.02296596,0.3741433,0.52520543,0.74466103,0.49645102,0.7649426,0.6563355,0.71927446,0.5124465,0.7800205
5877,1697,93,0,5877511.29032258,1697466.1290322582,0.022963688,0.33872393,0.5395533,0.73871875,0.50611204,0.7511889,0.64766896,0.70290965,0.50373375,0.74570435
5933,1700,55,0,5933560.909090909,1700690.0,0.02296303,0.48892224,0.53029585,0.7372739,0.49510685,0.76483893,0.6502639,0.7137083,0.5002729,0.77091444
5926,1692,86,0,5926537.209302326,1692561.6279069767,0.022952618,0.8819803,0.54536796,0.72931373,0.5144512,0.7289745,0.652893,0.715164,0.5166807,0.75831145
5998,1735,100,0,5998500.0,1735500.0,0.022945287,0.62365353,0.53403354,0.73156273,0.49945766,0.74707973,0.65364677,0.71268517,0.5003008,0.7533105
5945,1731,100,0,5945500.0,1731500.0,0.022943199,0.95001,0.51595706,0.7363753,0.48393998,0.74990535,0.6581628,0.722615,0.50048214,0.76500887
5924,1771,100,0,5924500.0,1771500.0,0.022919636,0.5086303,0.51549,0.7220416,0.47661456,0.74016213,0.64994437,0.71401477,0.48052788,0.74795324
5903,1780,100,0,5903500.0,1780500.0,0.022912892,0.41566592,0.51840323,0.7429111,0.4828723,0.7737968,0.65192956,0.7232694,0.49348968,0.7870999
6067,1764,100,0,6067500.0,1764500.0,0.022903778,0.5060024,0.5177209,0.73438036,0.4858645,0.75228214,0.6607322,0.726877,0.51059645,0.76718676
5942,1708,100,0,5942500.0,1708500.0,0.022902396,0.72371274,0.52103686,0.71728504,0.48310992,0.7165932,0.65851945,0.72289103,0.49243763,0.73205286
5971,1788,100,0,5971500.0,1788500.0,0.022902267,0.77323943,0.5280845,0.7412616,0.49571797,0.7546983,0.65479463,0.7214791,0.5066958,0.76223594
5885,1728,100,0,5885500.0,1728500.0,0.02289928,0.4761501,0.5388944,0.7341297,0.5087476,0.77033085,0.65134394,0.7169546,0.50956225,0.7880687
6041,1693,100,0,6041500.0,1693500.0,0.022892034,0.35778603,0.5471271,0.7452473,0.5203312,0.78167856,0.6644473,0.7299392,0.5359576,0.7965913
6022,1727,100,0,6022500.0,1727500.0,0.022888923,0.9870655,0.53723127,0.7465679,0.50355214,0.77539724,0.65271497,0.7292277,0.49630442,0.7836718
5950,1763,100,0,5950500.0,1763500.0,0.022882245,0.3427828,0.5325183,0.73483217,0.49746177,0.7540231,0.65385795,0.7212537,0.5020719,0.7679566
5913,1744,100,0,5913500.0,1744500.0,0.022881497,0.34930795,0.5333131,0.74879736,0.5014867,0.7663162,0.6537446,0.7224267,0.51426864,0.7898718
6044,1723,100,0,6044500.0,1723500.0,0.02287882,0.5518835,0.53712857,0.7526432,0.501679,0.7866731,0.662071,0.73627406,0.48730487,0.7876416
5965,1781,100,0,5965500.0,1781500.0,0.022874987,0.9414235,0.541702,0.7127364,0.5117967,0.7087261,0.6661679,0.72265774,0.52700186,0.72933567
6041,1733,100,0,6041500.0,1733500.0,0.022863686,0.5456364,0.5352951,0.7287801,0.49431106,0.74290353,0.6530659,0.7246055,0.46442112,0.7180688
5914,1766,100,0,5914500.0,1766500.0,0.022863371,0.6754043,0.52636683,0.7398432,0.49382493,0.7473532,0.6529315,0.7190407,0.5015224,0.7561346
5978,1739,100,0,5978500.0,1739500.0,0.022861525,0.7859323,0.50850195,0.7243481,0.47345912,0.7214134,0.6476416,0.7279688,0.4764975,0.7202219
5888,1740,100,0,5888500.0,1740500.0,0.022853922,0.2988252,0.5271039,0.7383966,0.49133506,0.74025255,0.6497554,0.715966,0.49302828,0.74729985
5946,1732,100,0,5946500.0,1732500.0,0.022851944,0.634914,0.53603226,0.7374222,0.5028443,0.74971294,0.6622674,0.7271374,0.51542836,0.7772816
5972,1779,100,0,5972500.0,1779500.0,0.022848811,0.5570689,0.5618574,0.7484759,0.5368299,0.78064716,0.67205477,0.73714674,0.5417639,0.8044129
6008,1749,100,0,6008500.0,1749500.0,0.022831744,0.71741426,0.5504068,0.7337722,0.51983804,0.7212117,0.65663505,0.7140758,0.51864684,0.71784943
6000,1728,100,0,6000500.0,1728500.0,0.022829236,0.99400663,0.52114475,0.7428899,0.48395407,0.7790264,0.6543729,0.7227481,0.49147403,0.78848433
6004,1757,100,0,6004500.0,1757500.0,0.022827147,0.9980931,0.52875376,0.73972714,0.49675256,0.7453586,0.6615593,0.7276522,0.50724417,0.7551583
5878,1744,92,0,5878531.521739131,1744529.347826087,0.02282342,0.19728193,0.53187495,0.7414581,0.49886343,0.7397787,0.6553709,0.7213858,0.4997638,0.74733996
5949,1782,100,2,5949500.0,1782500.0,0.022810627,1.0,0.54957545,0.88683,0.5238674,0.95253927,0.6755079,0.7589399,0.5526137,0.8971119
6064,1748,100,0,6064500.0,1748500.0,0.02279454,0.29779527,0.5342961,0.73336774,0.502251,0.7628867,0.6609544,0.730984,0.5136343,0.78174174
5955,1744,100,0,5955500.0,1744500.0,0.022782668,0.7518939,0.52655303,0.7331751,0.49260142,0.7568479,0.6482594,0.71570253,0.4950691,0.7628098
5917,1742,100,0,5917500.0,1742500.0,0.022761855,0.43448207,0.53300834,0.74872833,0.50249356,0.7766664,0.65390915,0.7161093,0.5128397,0.79461956
5930,1773,100,0,5930500.0,1773500.0,0.022754079,0.8146194,0.5160147,0.73256564,0.48136693,0.75560963,0.6536084,0.7196951,0.49202636,0.7902465
5949,1739,100,0,5949500.0,1739500.0,0.022743428,0.8936802,0.5434271,0.74154884,0.5117921,0.7586508,0.66545105,0.73318493,0.52033335,0.78072
6003,1746,100,0,6003500.0,1746500.0,0.022723055,0.5286208,0.5223846,0.73122835,0.4859438,0.746109,0.6490133,0.71338373,0.48774463,0.75618565
5896,1759,100,0,5896500.0,1759500.0,0.022722697,0.42029452,0.54434323,0.73771375,0.5153553,0.7597218,0.6583622,0.7250274,0.52595055,0.768176
6043,1708,100,0,6043500.0,1708500.0,0.02271353,0.92356974,0.5323047,0.7498811,0.49385306,0.7696881,0.65207815,0.723294,0.47544155,0.75189906
5863,1731,100,0,5863500.0,1731500.0,0.022713127,0.92211205,0.5301495,0.7399955,0.49954155,0.75866336,0.65058035,0.7114112,0.50616133,0.7681913
6061,1750,100,0,6061500.0,1750500.0,0.022712164,0.54071164,0.5254458,0.74395704,0.49349353,0.75904876,0.66061735,0.7290403,0.51242167,0.77809656
5965,1792,100,0,5965500.0,1792500.0,0.022710767,0.44705757,0.54368746,0.7217839,0.5117388,0.7342674,0.65357363,0.7256782,0.5079138,0.7514175
6008,1747,100,0,6008500.0,1747500.0,0.022699382,0.9946365,0.5315218,0.7436328,0.50014365,0.76414,0.65717316,0.72150356,0.5072096,0.76992553
5992,1754,100,0,5992500.0,1754500.0,0.022699358,0.96376103,0.5419564,0.74245346,0.515444,0.7422682,0.6752102,0.7409311,0.5491285,0.79436326
5878,1751,47,0,5878747.872340426,1751441.4893617022,0.022682764,0.41570893,0.5137293,0.7310725,0.4728341,0.72649586,0.64936066,0.70755225,0.47795075,0.7310227
6049,1739,100,0,6049500.0,1739500.0,0.022680297,0.6383004,0.5546651,0.72829425,0.52032834,0.73557293,0.65922546,0.7261211,0.49240693,0.7305911
6037,1725,100,0,6037500.0,1725500.0,0.022676783,0.59824854,0.5495354,0.7418076,0.5146169,0.7624291,0.665181,0.7311775,0.4946383,0.7494363
5971,1785,100,0,5971500.0,1785500.0,0.022675855,0.62488765,0.5173231,0.7386287,0.4866994,0.75317526,0.65626544,0.7369237,0.50532454,0.7865226
5965,1752,100,0,5965500.0,1752500.0,0.022667201,0.5117787,0.5230738,0.7290631,0.49171102,0.74607706,0.65655035,0.7217742,0.50514036,0.7583435
6058,1735,100,0,6058500.0,1735500.0,0.022666454,0.97222525,0.5326257,0.7382809,0.5015075,0.7618371,0.6602013,0.73506474,0.5173975,0.78977627
5958,1722,100,6,5958500.0,1722500.0,0.022652594,0.5026598,0.53364015,0.73965454,0.49911618,0.7784519,0.65308905,0.7185936,0.50207615,0.7953953
5929,1711,7,0,5929821.428571428,1711907.142857143,0.02263831,0.1458519,0.6158287,0.7370856,0.61349475,0.76925814,0.6817756,0.7058398,0.6241881,0.7659178
5928,1767,100,0,5928500.0,1767500.0,0.022609524,0.8485748,0.5313323,0.7450962,0.5009251,0.76662225,0.6635777,0.7325265,0.51715165,0.7865743
5998,1751,100,0,5998500.0,1751500.0,0.022607895,0.9999547,0.5171498,0.7382872,0.48303714,0.75336146,0.66151,0.73341894,0.50182813,0.7789843
5884,1778,100,0,5884500.0,1778500.0,0.022606494,0.5044819,0.5232301,0.712871,0.49126652,0.7216382,0.6492661,0.7089695,0.50609773,0.7376627
6011,1762,100,0,6011500.0,1762500.0,0.022600666,0.99387395,0.5200939,0.7428702,0.48560512,0.7551727,0.65793264,0.7336142,0.49775493,0.7734159
5878,1750,47,0,5878532.978723404,1750307.4468085107,0.02259505,0.19334288,0.5274699,0.6970458,0.4916868,0.6917278,0.65005624,0.70589,0.48837292,0.6920506
5964,1734,100,0,5964500.0,1734500.0,0.022587553,0.3218714,0.5218245,0.73509204,0.48848954,0.72738785,0.65401834,0.7220265,0.49781787,0.73598325
5942,1742,100,0,5942500.0,1742500.0,0.022570139,0.29531378,0.5317558,0.7251062,0.4987752,0.71779317,0.6517182,0.70596457,0.48980305,0.7096784
5920,1769,100,0,5920500.0,1769500.0,0.022568641,0.80653214,0.53459984,0.7373634,0.5075262,0.753084,0.66179895,0.71842134,0.52548116,0.77576435
6004,1756,100,0,6004500.0,1756500.0,0.022564081,0.91295016,0.53087085,0.74786633,0.5021957,0.7596375,0.66589844,0.73400414,0.52310663,0.7848004
5944,1737,100,0,5944500.0,1737500.0,0.022563301,0.7529843,0.53705215,0.7327256,0.5059739,0.74459517,0.65825707,0.71984,0.5129669,0.749681
5997,1718,79,0,5997562.658227848,1718585.4430379746,0.022559375,0.19489418,0.5362772,0.70550257,0.5084156,0.69502264,0.6568846,0.71038806,0.5185973,0.7294369
5859,1763,72,0,5859605.555555556,1763412.5,0.022539522,0.2728084,0.55556154,0.74122775,0.52332634,0.7490182,0.65922964,0.71703833,0.51265913,0.7613864
5969,1753,100,0,5969500.0,1753500.0,0.022536369,0.8486576,0.5294476,0.74666464,0.49767467,0.7703309,0.65707374,0.7211802,0.50813127,0.77993727
5894,1706,100,0,5894500.0,1706500.0,0.022525726,0.2457426,0.5412063,0.7459675,0.50952595,0.7750244,0.65542674,0.71807116,0.5148418,0.79418087
5989,1740,100,0,5989500.0,1740500.0,0.022520654,0.86223197,0.5434958,0.7477477,0.5111094,0.7702653,0.6632054,0.72762007,0.5150781,0.7796049
5883,1771,100,0,5883500.0,1771500.0,0.022520276,0.2724496,0.539805,0.73869425,0.5120864,0.7556282,0.65288347,0.7066233,0.52450234,0.757988
5880,1781,100,0,5880500.0,1781500.0,0.02251613,0.73433715,0.53119296,0.74268234,0.5028288,0.75717306,0.6614694,0.73468834,0.52662736,0.78245103
5920,1748,100,0,5920500.0,1748500.0,0.022514861,0.8138254,0.5289309,0.7338424,0.49684697,0.7224891,0.6541185,0.72494775,0.50990975,0.72333986
6065,1729,100,0,6065500.0,1729500.0,0.022509146,0.4723885,0.52807236,0.7378723,0.49529588,0.7686843,0.6596443,0.7318664,0.50627905,0.8021581
5901,1755,100,0,5901500.0,1755500.0,0.022505524,0.25822204,0.55276227,0.73338753,0.5251221,0.749681,0.6539794,0.7167129,0.5244655,0.7545929
6042,1718,100,0,6042500.0,1718500.0,0.022502638,0.6248582,0.5438128,0.7511648,0.5084983,0.7882397,0.6664115,0.72923446,0.4960939,0.7767592
5923,1712,100,0,5923500.0,1712500.0,0.022502579,0.37696943,0.5397454,0.7420161,0.5089334,0.76537466,0.6592151,0.73461944,0.51633,0.78629386
5965,1748,100,0,5965500.0,1748500.0,0.022495383,0.9991745,0.5452249,0.74132055,0.5163398,0.74732894,0.66359323,0.7274733,0.5239234,0.77679247
5963,1771,100,0,5963500.0,1771500.0,0.022490254,0.98472625,0.554953,0.73366517,0.52876097,0.76352954,0.67257,0.73296386,0.54598796,0.789339
5979,1770,100,0,5979500.0,1770500.0,0.022489272,0.9917781,0.5326504,0.7408229,0.5022424,0.743425,0.6655968,0.7339922,0.5163935,0.7634926
5972,1786,100,0,5972500.0,1786500.0,0.022473607,0.9381669,0.5294382,0.73825186,0.49552736,0.7555328,0.6589091,0.73013544,0.509901,0.77173233
